id,recencia,frecuencia,n_compras,tasa_compra,valor_monetario,dias_entre_visitas_median,dias_entre_visitas_std,switching_ratio,marcas_distintas,marca_favorita,precio_prom_marca_1,exposicion_promo_1,precio_prom_marca_2,exposicion_promo_2,precio_prom_marca_3,exposicion_promo_3,precio_prom_marca_4,exposicion_promo_4,precio_prom_marca_5,exposicion_promo_5,compra_con_promo_1,compra_con_promo_2,compra_con_promo_3,compra_con_promo_4,compra_con_promo_5,precio_relativo_favorita,genero,estado_civil,edad,nivel_educacion,ingreso_anual,ocupacion,comprador_activo
200000075,725,98,17,0.17346938775510204,58.84,7.0,3.9764124119742776,0.8823529411764706,4,5,1.381734693877551,0.41836734693877553,1.7789795918367348,0.32653061224489793,2.0040816326530613,0.061224489795918366,2.154795918367347,0.16326530612244897,2.649591836734694,0.04081632653061224,1.0,0.3333333333333333,0.0,0.0,0.2727272727272727,0.9980390824674048,0,0,37,1,111821,1,0
200000076,720,90,11,0.12222222222222222,40.92,7.0,3.951409414833695,0.9090909090909091,2,2,1.3823333333333332,0.3111111111111111,1.7801111111111112,0.3,2.008,0.06666666666666667,2.1616666666666666,0.08888888888888889,2.642888888888889,0.03333333333333333,0.0,0.75,0.0,0.0,0.0,0.9995015069948748,1,0,49,2,118396,0,0
200000077,728,110,11,0.1,54.59,7.0,3.7125751719079867,1.0,4,1,1.3839090909090908,0.38181818181818183,1.7937272727272728,0.23636363636363636,2.002181818181818,0.02727272727272727,2.1624545454545454,0.11818181818181818,2.6522727272727273,0.02727272727272727,0.8,0.0,0.0,0.0,0.0,0.9941344641091484,1,1,34,1,87801,0,0
200000078,725,123,8,0.06504065040650407,51.58,7.0,2.850518769472406,1.0,2,4,1.3855284552845528,0.3821138211382114,1.77869918699187,0.3252032520325203,2.0099186991869917,0.04878048780487805,2.165040650406504,0.10569105691056911,2.662682926829268,0.04065040650406504,0.0,0.0,0.0,0.16666666666666666,0.0,1.0023590142520047,0,0,57,2,281084,2,0
200000079,719,101,19,0.18811881188118812,129.41,7.0,3.9832350691569305,0.7894736842105263,3,5,1.3904950495049504,0.33663366336633666,1.7913861386138614,0.3069306930693069,2.0047524752475248,0.04950495049504951,2.157128712871287,0.15841584158415842,2.6494059405940593,0.0297029702970297,0.0,0.0,0.0,0.0,0.13333333333333333,0.9979690597525621,0,0,36,1,129789,1,0
200000080,703,97,42,0.4329896907216495,177.66,7.0,3.666930811857155,0.5714285714285714,3,5,1.3834020618556702,0.41237113402061853,1.7806185567010309,0.422680412371134,2.007216494845361,0.05154639175257732,2.164020618556701,0.12371134020618557,2.646701030927835,0.030927835051546393,1.0,0.75,0.0,0.0,0.027777777777777776,0.996950183741545,0,1,45,2,135332,1,1
200000081,725,118,13,0.11016949152542373,67.4,7.0,3.638769366044403,1.0,4,4,1.3873728813559323,0.4067796610169492,1.7797457627118642,0.3220338983050847,2.0088983050847458,0.059322033898305086,2.1611864406779664,0.1016949152542373,2.65771186440678,0.0423728813559322,0.5,0.6666666666666666,1.0,0.0,0.0,1.000574612715021,1,1,42,2,158405,1,0
200000082,723,113,8,0.07079646017699115,32.59,7.0,3.267956040025121,1.0,3,5,1.3991150442477875,0.36283185840707965,1.7883185840707962,0.34513274336283184,2.0023893805309734,0.04424778761061947,2.1557522123893804,0.11504424778761062,2.648053097345133,0.05309734513274336,0.0,0.0,0.0,0.0,0.16666666666666666,0.997459475439929,0,0,48,1,124156,1,0
200000083,725,100,12,0.12,50.940000000000005,7.0,4.372097205275384,1.0,4,1,1.3966,0.32,1.7835999999999999,0.32,2.0069,0.05,2.1623,0.1,2.6447000000000003,0.03,0.25,0.5,0.0,0.0,0.0,1.003251009546292,0,0,37,1,141632,2,0
200000084,730,105,18,0.17142857142857143,100.32,7.0,3.0699919600549594,0.8888888888888888,2,2,1.3932380952380952,0.26666666666666666,1.7664761904761903,0.2761904761904762,2.007142857142857,0.0380952380952381,2.156761904761905,0.12380952380952381,2.657714285714286,0.02857142857142857,0.0,0.1875,0.0,0.0,0.0,0.9918457356010023,0,1,43,2,82082,0,0
200000085,719,159,22,0.13836477987421383,64.32,4.0,3.3568922098263934,0.9090909090909091,2,5,1.379433962264151,0.3836477987421384,1.781949685534591,0.3081761006289308,2.0045911949685538,0.0440251572327044,2.1596226415094337,0.09433962264150944,2.639559748427673,0.031446540880503145,0.0,0.0,0.0,0.0,0.1,0.9942602301663235,0,0,26,0,153586,2,0
200000086,724,107,9,0.08411214953271028,46.92,7.0,3.4660722415247065,1.0,3,2,1.3869158878504673,0.3644859813084112,1.794392523364486,0.3364485981308411,2.008317757009346,0.028037383177570093,2.154485981308411,0.14018691588785046,2.662803738317757,0.04672897196261682,1.0,0.5,0.0,0.0,0.3333333333333333,1.0075202722169814,0,0,28,0,69588,0,0
200000087,728,106,16,0.1509433962264151,77.56,7.0,3.790966706715923,0.875,2,2,1.3954716981132074,0.3018867924528302,1.7824528301886793,0.2358490566037736,2.008396226415094,0.03773584905660377,2.160377358490566,0.07547169811320754,2.6569811320754715,0.02830188679245283,0.0,0.21428571428571427,0.0,0.0,0.0,1.000816341632094,1,0,32,0,68347,0,0
200000088,724,113,42,0.37168141592920356,220.74,7.0,3.5358865316909656,0.6428571428571429,3,4,1.3906194690265485,0.35398230088495575,1.788938053097345,0.3185840707964602,2.004159292035398,0.04424778761061947,2.1585840707964605,0.13274336283185842,2.646991150442478,0.035398230088495575,0.0,0.25,0.0,0.13513513513513514,0.0,0.9993697813375337,0,0,66,2,157299,2,1
200000089,727,101,36,0.3564356435643564,149.18,7.0,4.234490416910764,0.7222222222222222,4,2,1.388118811881188,0.37623762376237624,1.7821782178217822,0.33663366336633666,2.005841584158416,0.0297029702970297,2.1611881188118813,0.12871287128712872,2.657920792079208,0.039603960396039604,0.4,0.34782608695652173,0.16666666666666666,0.0,0.0,1.0006621515521381,1,1,31,1,123257,1,1
200000090,725,111,27,0.24324324324324326,119.27,7.0,3.7308197284965123,0.7777777777777778,3,2,1.3970270270270269,0.36936936936936937,1.775945945945946,0.3333333333333333,2.0064864864864864,0.02702702702702703,2.1635135135135135,0.13513513513513514,2.6553153153153155,0.036036036036036036,0.25,0.4117647058823529,0.0,0.0,0.0,0.9971628390131516,0,0,54,1,124725,1,1
200000091,729,172,125,0.7267441860465116,563.66,4.0,2.7468467082575407,0.256,1,5,1.391220930232558,0.3372093023255814,1.7866860465116279,0.29069767441860467,2.011453488372093,0.029069767441860465,2.163139534883721,0.11627906976744186,2.651453488372093,0.03488372093023256,0.0,0.0,0.0,0.0,0.04,0.9987403229627535,0,0,44,1,147967,1,1
200000092,729,122,16,0.13114754098360656,55.05,5.0,4.081943036492308,0.875,3,2,1.3974590163934426,0.29508196721311475,1.7809016393442625,0.2459016393442623,2.004016393442623,0.03278688524590164,2.1573770491803277,0.13934426229508196,2.661147540983607,0.05737704918032787,1.0,0.42857142857142855,0.0,0.0,0.0,0.9999453748834717,1,0,34,1,109195,1,0
200000093,726,118,22,0.1864406779661017,118.5,6.0,3.0931838968142125,0.8636363636363636,3,2,1.3855932203389831,0.3813559322033898,1.7829661016949152,0.3474576271186441,2.0144067796610168,0.059322033898305086,2.1677966101694914,0.1016949152542373,2.667627118644068,0.03389830508474576,0.0,0.4444444444444444,0.0,0.0,0.5,1.0011045346784597,0,0,41,1,71603,0,0
200000094,723,99,30,0.30303030303030304,169.57,7.0,4.544795392407345,0.8,4,3,1.3986868686868688,0.36363636363636365,1.795959595959596,0.2828282828282828,2.0047474747474747,0.020202020202020204,2.165959595959596,0.12121212121212122,2.659292929292929,0.04040404040404041,0.0,0.0,0.04,0.3333333333333333,0.0,0.9989828329236461,1,1,26,1,105726,1,1
200000095,729,125,23,0.184,82.4,5.0,3.865561396423559,0.9565217391304348,5,3,1.39928,0.32,1.7778399999999999,0.24,2.01056,0.04,2.168,0.088,2.65808,0.056,1.0,0.0,0.18181818181818182,0.0,0.14285714285714285,1.001879264028486,1,1,29,1,109380,1,0
200000096,728,76,19,0.25,134.89,9.0,5.473869129166613,0.7368421052631579,3,4,1.4042105263157894,0.2894736842105263,1.799736842105263,0.2631578947368421,2.0107894736842105,0.039473684210526314,2.169078947368421,0.10526315789473684,2.651315789473684,0.02631578947368421,1.0,0.0,0.0,0.13333333333333333,0.0,1.0042286435179697,0,0,63,2,122267,1,1
200000097,729,182,39,0.21428571428571427,221.2,3.0,2.872275980180682,0.8717948717948718,4,3,1.4013736263736265,0.31868131868131866,1.7829120879120879,0.33516483516483514,2.00989010989011,0.03296703296703297,2.1652747252747253,0.09340659340659341,2.6592857142857143,0.027472527472527472,0.0,0.0,0.03125,0.0,0.0,1.0015454520505909,0,0,43,1,135275,0,1
200000098,730,121,20,0.1652892561983471,74.53999999999999,6.0,3.8809218778337633,0.85,4,1,1.4007438016528926,0.2892561983471074,1.782809917355372,0.2892561983471074,2.0084297520661156,0.049586776859504134,2.1609917355371904,0.1322314049586777,2.656694214876033,0.06611570247933884,0.42857142857142855,0.5,0.0,0.6,0.0,1.006227719550319,1,1,27,1,82357,0,0
200000099,719,147,18,0.12244897959183673,140.12,4.0,2.885174588191461,1.0,4,1,1.3937414965986394,0.3333333333333333,1.784421768707483,0.3197278911564626,2.011360544217687,0.04081632653061224,2.160136054421769,0.08843537414965986,2.6589115646258503,0.034013605442176874,0.2,1.0,0.0,0.5,0.0,1.0011975966698734,1,0,43,1,79353,0,0
200000100,727,114,20,0.17543859649122806,94.35,6.0,3.2357340304094726,0.8,3,2,1.3856140350877193,0.35964912280701755,1.783157894736842,0.30701754385964913,2.0135087719298244,0.043859649122807015,2.1690350877192985,0.10526315789473684,2.6560526315789477,0.03508771929824561,0.0,0.3125,0.0,0.0,0.0,1.0012122231442193,0,0,31,1,121852,0,0
200000101,727,121,31,0.256198347107438,169.32,6.0,3.7494257263360904,0.8709677419354839,4,5,1.389504132231405,0.38016528925619836,1.7934710743801652,0.2975206611570248,1.9989256198347107,0.049586776859504134,2.1526446280991736,0.12396694214876033,2.640909090909091,0.04132231404958678,0.6666666666666666,0.2,0.0,0.0,0.14285714285714285,0.9947684958219681,0,0,34,1,205383,2,1
200000102,724,114,48,0.42105263157894735,331.29,7.0,3.030919467623015,0.625,5,5,1.381578947368421,0.38596491228070173,1.777017543859649,0.3157894736842105,2.002894736842105,0.043859649122807015,2.1618421052631582,0.13157894736842105,2.652280701754386,0.043859649122807015,1.0,0.25,0.0,1.0,0.06060606060606061,0.9990519148364988,0,0,50,1,123641,1,1
200000103,726,121,10,0.08264462809917356,52.79,6.0,3.133971715169841,1.0,2,2,1.3849586776859506,0.4297520661157025,1.7878512396694213,0.32231404958677684,2.003305785123967,0.08264462809917356,2.1595867768595043,0.10743801652892562,2.6523966942148762,0.03305785123966942,0.75,0.3333333333333333,0.0,0.0,0.0,1.0038474549023266,0,0,37,1,88849,0,0
200000104,727,99,16,0.16161616161616163,90.81,7.0,3.285442135108041,0.8125,1,4,1.3846464646464647,0.37373737373737376,1.7556565656565657,0.40404040404040403,2.0098989898989896,0.04040404040404041,2.159393939393939,0.12121212121212122,2.6555555555555554,0.030303030303030304,0.0,0.0,0.0,0.1875,0.0,0.9997447299967609,0,1,55,2,145781,1,0
200000105,730,133,20,0.15037593984962405,85.9,5.0,3.2701889879111117,0.95,4,2,1.399548872180451,0.2781954887218045,1.778421052631579,0.3458646616541353,2.0046616541353384,0.03759398496240601,2.15812030075188,0.13533834586466165,2.6569924812030075,0.03007518796992481,0.16666666666666666,0.6363636363636364,0.0,0.0,0.0,0.9985525684782518,0,1,24,1,63442,0,0
200000106,725,106,36,0.33962264150943394,204.7,7.0,3.836350142724517,0.6388888888888888,3,2,1.3816981132075472,0.42452830188679247,1.7678301886792451,0.3490566037735849,2.009433962264151,0.04716981132075472,2.164245283018868,0.10377358490566038,2.6500943396226417,0.0660377358490566,0.42857142857142855,0.6071428571428571,0.0,0.0,1.0,0.9926059821024563,1,0,19,1,91232,0,1
200000107,726,116,24,0.20689655172413793,96.98,7.0,2.6955906589767626,1.0,5,4,1.3881896551724138,0.4051724137931034,1.7859482758620688,0.33620689655172414,2.005948275862069,0.04310344827586207,2.1579310344827585,0.13793103448275862,2.652241379310345,0.034482758620689655,1.0,0.7142857142857143,0.0,0.09090909090909091,0.5,0.9990674420555667,1,1,58,2,100210,0,1
200000108,727,131,68,0.5190839694656488,211.24,6.0,2.9386593108117975,0.6176470588235294,4,4,1.3891603053435113,0.3893129770992366,1.7697709923664122,0.3435114503816794,2.0034351145038167,0.030534351145038167,2.1622137404580153,0.12213740458015267,2.65618320610687,0.03816793893129771,1.0,0.0,0.0,0.14285714285714285,0.13333333333333333,1.0010502265076202,1,1,58,2,126710,1,1
200000109,725,143,45,0.3146853146853147,400.29,5.0,2.7882070388798548,0.7555555555555555,3,4,1.391888111888112,0.3706293706293706,1.7756643356643356,0.34965034965034963,2.004055944055944,0.055944055944055944,2.1532867132867133,0.17482517482517482,2.650909090909091,0.03496503496503497,1.0,1.0,0.0,0.16279069767441862,0.0,0.996917238910391,0,0,67,2,124670,1,1
200000110,729,118,12,0.1016949152542373,43.2,7.0,3.2526259540280638,0.75,2,1,1.3888135593220339,0.3389830508474576,1.7713559322033898,0.2627118644067797,2.0038135593220336,0.05084745762711865,2.167033898305085,0.1016949152542373,2.648474576271186,0.025423728813559324,0.6,0.0,0.0,0.0,0.0,0.9976576009318414,1,1,25,1,124359,1,0
200000111,723,107,40,0.37383177570093457,182.63,7.0,2.2241830223255996,0.775,4,2,1.3904672897196262,0.34579439252336447,1.7842990654205606,0.34579439252336447,2.0082242990654207,0.056074766355140186,2.16214953271028,0.14953271028037382,2.658411214953271,0.028037383177570093,0.6666666666666666,0.4642857142857143,0.0,0.0,0.375,1.0018529706857606,0,0,39,1,140182,1,1
200000112,727,100,67,0.67,1336.85,7.0,4.104389251974697,0.582089552238806,3,5,1.4040000000000001,0.35,1.7534,0.36,2.0049,0.03,2.1634,0.16,2.6626999999999996,0.06,0.0,0.0,0.0,0.23529411764705882,0.06382978723404255,1.0029766200370636,1,1,55,2,165717,2,1
200000113,725,72,26,0.3611111111111111,141.06,9.0,6.6015058339483375,0.8461538461538461,4,5,1.4027777777777777,0.2777777777777778,1.7823611111111113,0.2916666666666667,2.000138888888889,0.013888888888888888,2.1566666666666667,0.09722222222222222,2.661111111111111,0.013888888888888888,1.0,0.6666666666666666,0.0,0.0,0.0,1.0023781228697553,0,0,75,2,213333,2,1
200000114,727,115,25,0.21739130434782608,122.04,7.0,2.8528171059759595,0.84,2,2,1.3979130434782607,0.3826086956521739,1.7662608695652173,0.3391304347826087,2.0089565217391305,0.043478260869565216,2.1611304347826086,0.12173913043478261,2.659913043478261,0.034782608695652174,0.0,0.6818181818181818,0.0,0.0,1.0,0.9917248366449418,0,0,32,0,120354,1,1
200000115,726,125,32,0.256,165.14000000000001,6.0,2.6678506747303765,0.875,3,4,1.39136,0.352,1.78096,0.32,2.00536,0.04,2.1623200000000002,0.136,2.65808,0.032,1.0,0.0,0.0,0.16666666666666666,0.0,1.0010994219856537,0,1,38,3,169324,2,1
200000116,723,119,36,0.3025210084033613,357.16999999999996,6.0,3.8898717741383217,0.75,1,3,1.3889915966386555,0.3949579831932773,1.7793277310924371,0.3025210084033613,2.007310924369748,0.058823529411764705,2.159831932773109,0.10084033613445378,2.6577310924369746,0.05042016806722689,0.0,0.0,0.08333333333333333,0.0,0.0,1.000260221820738,1,1,18,1,100924,1,1
200000117,727,110,40,0.36363636363636365,201.03,7.0,2.882451857741676,0.775,3,2,1.3912727272727272,0.39090909090909093,1.7837272727272728,0.36363636363636365,2.007727272727273,0.02727272727272727,2.1512727272727274,0.14545454545454545,2.6510000000000002,0.02727272727272727,1.0,0.53125,0.0,0.0,0.2857142857142857,1.0015319190081085,1,0,31,1,113108,1,1
200000118,725,124,43,0.3467741935483871,334.32,5.0,4.385070329722739,0.5348837209302325,3,4,1.3968548387096775,0.3225806451612903,1.7800806451612903,0.2903225806451613,2.001451612903226,0.04032258064516129,2.1543548387096774,0.1532258064516129,2.6516129032258067,0.056451612903225805,0.0,0.0,0.0,0.225,1.0,0.9974117539421797,1,1,40,2,107585,1,1
200000119,730,104,23,0.22115384615384615,176.87,7.0,3.1977171564060938,0.8260869565217391,3,4,1.3927884615384616,0.28846153846153844,1.7997115384615383,0.25961538461538464,2.0076923076923077,0.038461538461538464,2.1672115384615385,0.10576923076923077,2.6628846153846153,0.04807692307692308,0.0,0.0,0.0,0.19047619047619047,0.0,1.0033640804665753,0,0,59,2,120160,1,1
200000120,730,168,106,0.6309523809523809,707.16,4.0,2.655658385993556,0.5471698113207547,4,4,1.3920238095238096,0.2916666666666667,1.7761309523809523,0.30952380952380953,2.003214285714286,0.041666666666666664,2.1513690476190477,0.16071428571428573,2.6558333333333333,0.03571428571428571,0.375,0.3333333333333333,0.0,0.20634920634920634,0.08333333333333333,0.9960294082509781,1,1,59,2,162591,1,1
200000121,728,84,30,0.35714285714285715,117.32000000000001,7.0,4.820461579390287,0.8666666666666667,3,2,1.3934523809523809,0.27380952380952384,1.7738095238095237,0.2857142857142857,2.0126190476190478,0.03571428571428571,2.162857142857143,0.09523809523809523,2.669047619047619,0.011904761904761904,0.3333333333333333,0.43478260869565216,0.0,0.0,0.0,0.9959632750468336,1,0,37,1,95972,0,1
200000122,721,123,16,0.13008130081300814,106.5,6.0,3.5433044036231016,0.9375,2,4,1.3935772357723577,0.3902439024390244,1.7944715447154471,0.36585365853658536,2.0096747967479676,0.032520325203252036,2.158617886178862,0.12195121951219512,2.658048780487805,0.04878048780487805,0.0,0.5,0.0,0.3333333333333333,0.0,0.9993854370035665,0,0,34,1,149782,1,0
200000123,723,135,21,0.15555555555555556,137.75,4.0,3.442132683372732,0.8571428571428571,4,4,1.3871851851851853,0.3037037037037037,1.7762222222222221,0.3111111111111111,2.011185185185185,0.05185185185185185,2.170888888888889,0.08148148148148149,2.65762962962963,0.022222222222222223,0.0,0.5,0.0,0.15384615384615385,0.0,1.0050666006242113,0,0,57,2,281923,2,0
200000124,730,111,30,0.2702702702702703,152.73000000000002,7.0,3.0884784143268895,0.6333333333333333,4,5,1.3999099099099097,0.3063063063063063,1.7884684684684686,0.2882882882882883,2.0086486486486486,0.04504504504504504,2.1561261261261264,0.12612612612612611,2.6563063063063064,0.02702702702702703,1.0,0.0,0.0,0.3333333333333333,0.08333333333333333,1.0005682656259571,1,1,67,3,171052,2,1
200000125,722,122,31,0.2540983606557377,146.92000000000002,6.0,3.513903906078967,0.7741935483870968,4,2,1.389344262295082,0.38524590163934425,1.7755737704918033,0.319672131147541,2.0108196721311473,0.04918032786885246,2.1660655737704917,0.11475409836065574,2.6587704918032786,0.01639344262295082,1.0,0.4,0.0,0.0,0.0,0.9969538689522603,0,0,31,0,98102,1,1
200000126,727,85,15,0.17647058823529413,126.48,7.0,5.184490751156169,0.6666666666666666,1,5,1.3897647058823528,0.3764705882352941,1.8038823529411763,0.3411764705882353,2.008235294117647,0.03529411764705882,2.1578823529411766,0.11764705882352941,2.652823529411765,0.058823529411764705,0.0,0.0,0.0,0.0,0.06666666666666667,0.9992563852796806,0,0,20,0,88559,1,0
200000127,720,114,17,0.14912280701754385,98.73,7.0,2.976891615684002,0.9411764705882353,3,2,1.3971052631578948,0.23684210526315788,1.7856140350877192,0.2543859649122807,2.005350877192982,0.03508771929824561,2.154122807017544,0.11403508771929824,2.651842105263158,0.02631578947368421,0.0,0.2,0.0,0.0,0.0,1.0025913033413876,1,1,27,1,38247,0,0
200000128,728,121,22,0.18181818181818182,156.24,6.5,3.5961288710421453,0.8181818181818182,4,1,1.4036363636363636,0.2644628099173554,1.7908264462809917,0.256198347107438,2.0080165289256198,0.024793388429752067,2.1513223140495867,0.1322314049586777,2.6613223140495865,0.024793388429752067,0.13333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.008305598492101,1,0,37,1,82500,0,0
200000129,726,147,65,0.4421768707482993,264.83,5.0,2.8181207284723686,0.6615384615384615,4,2,1.3931292517006801,0.36054421768707484,1.7845578231292516,0.3129251700680272,2.0053061224489794,0.04081632653061224,2.154829931972789,0.12244897959183673,2.6565986394557823,0.04081632653061224,0.5,0.3541666666666667,0.0,0.0,0.42857142857142855,1.0019982586501854,0,0,31,0,117813,1,1
200000130,724,108,44,0.4074074074074074,220.7,6.0,3.725930809206213,0.7045454545454546,3,2,1.3865740740740742,0.3888888888888889,1.7932407407407407,0.3425925925925926,2.006388888888889,0.037037037037037035,2.164166666666667,0.12037037037037036,2.646851851851852,0.037037037037037035,0.25,0.42105263157894735,0.0,0.0,0.5,1.006873566255214,0,0,53,1,121970,0,1
200000131,725,143,38,0.26573426573426573,116.6,5.0,2.9971851076590967,0.7631578947368421,2,2,1.3904895104895105,0.35664335664335667,1.785034965034965,0.34265734265734266,2.0057342657342656,0.04195804195804196,2.148181818181818,0.1258741258741259,2.651188811188811,0.027972027972027972,0.0,0.4444444444444444,0.0,0.0,0.0,1.0022661655526446,0,0,35,1,83687,0,1
200000132,726,124,20,0.16129032258064516,98.47,6.0,3.353391602428449,0.8,2,2,1.3901612903225806,0.3467741935483871,1.7825,0.3225806451612903,2.0091129032258066,0.03225806451612903,2.161854838709677,0.12096774193548387,2.6558870967741934,0.04838709677419355,0.0,0.3684210526315789,0.0,0.0,0.0,1.0008428266628349,0,0,27,0,70926,0,0
200000133,729,94,14,0.14893617021276595,62.0,7.0,4.411272694837488,0.9285714285714286,1,2,1.387127659574468,0.24468085106382978,1.7592553191489362,0.26595744680851063,2.0070212765957445,0.02127659574468085,2.1636170212765955,0.1276595744680851,2.640957446808511,0.031914893617021274,0.0,0.2857142857142857,0.0,0.0,0.0,0.9877913416205605,0,1,25,1,70320,0,0
200000134,712,111,35,0.3153153153153153,341.68,7.0,3.289227241547593,0.8,2,3,1.3882882882882883,0.34234234234234234,1.7905405405405406,0.2882882882882883,2.0041441441441443,0.06306306306306306,2.157747747747748,0.15315315315315314,2.6552252252252253,0.05405405405405406,0.5,0.0,0.030303030303030304,0.0,0.0,0.9986821881178056,1,1,27,1,122649,1,1
200000135,729,121,17,0.14049586776859505,107.18,5.0,4.080003501399059,0.7058823529411765,3,1,1.387768595041322,0.3140495867768595,1.79297520661157,0.2809917355371901,2.007603305785124,0.024793388429752067,2.1499173553719007,0.1487603305785124,2.6502479338842977,0.03305785123966942,0.6,0.3333333333333333,0.0,0.0,0.0,0.9969069482971831,0,1,22,1,139780,1,0
200000136,727,114,35,0.30701754385964913,269.17,7.0,2.6278918211209796,0.6,2,4,1.3925438596491229,0.3508771929824561,1.7900877192982456,0.3157894736842105,2.009122807017544,0.043859649122807015,2.1578947368421053,0.10526315789473684,2.661140350877193,0.043859649122807015,0.0,0.5,0.0,0.06060606060606061,0.0,0.9990506371668004,1,1,55,2,126357,1,1
200000137,730,125,21,0.168,173.24,6.0,3.555339730314723,0.8571428571428571,2,4,1.39224,0.28,1.77832,0.328,2.004,0.048,2.1652,0.112,2.64528,0.032,0.0,0.0,0.5,0.10526315789473684,0.0,1.0024327890799407,1,1,32,1,308491,2,0
200000138,726,107,18,0.16822429906542055,95.66,7.0,4.142042241011702,0.8888888888888888,5,2,1.4010280373831776,0.3364485981308411,1.7683177570093458,0.34579439252336447,2.010093457943925,0.056074766355140186,2.168785046728972,0.12149532710280374,2.661028037383178,0.028037383177570093,0.0,0.5,1.0,0.3333333333333333,1.0,0.9928797432613283,0,0,53,1,124902,1,0
200000139,722,139,88,0.6330935251798561,434.02,5.0,3.1510846708350453,0.5568181818181818,4,4,1.394676258992806,0.3237410071942446,1.796474820143885,0.35251798561151076,2.0074820143884895,0.04316546762589928,2.161294964028777,0.1223021582733813,2.658201438848921,0.04316546762589928,1.0,0.5,0.0,0.09876543209876543,0.25,1.0006248562792337,1,1,56,2,126531,1,1
200000140,721,116,18,0.15517241379310345,66.46000000000001,7.0,3.469997812787138,0.8888888888888888,3,2,1.3841379310344828,0.3793103448275862,1.775603448275862,0.35344827586206895,2.0108620689655172,0.05172413793103448,2.161551724137931,0.1206896551724138,2.644913793103448,0.034482758620689655,0.0,0.5,0.0,0.0,0.0,0.9969705325131504,0,0,52,1,95639,0,0
200000141,728,127,68,0.5354330708661418,598.32,6.0,2.843036605965027,0.5147058823529411,3,5,1.402283464566929,0.28346456692913385,1.769763779527559,0.28346456692913385,2.006456692913386,0.007874015748031496,2.1597637795275593,0.13385826771653545,2.656614173228346,0.015748031496062992,0.0,0.3333333333333333,0.0,0.15789473684210525,0.0,1.0006842318725824,0,0,66,2,178967,2,1
200000142,723,111,46,0.4144144144144144,273.86,7.0,4.051585630560971,0.6304347826086957,3,1,1.3897297297297297,0.3063063063063063,1.7906306306306305,0.3333333333333333,2.0054054054054054,0.06306306306306306,2.1587387387387387,0.11711711711711711,2.6576576576576576,0.036036036036036036,0.24324324324324326,0.5714285714285714,0.5,0.0,0.0,0.9983157341743141,1,1,20,1,115445,1,1
200000143,730,132,18,0.13636363636363635,79.03,5.0,3.0743383153957327,0.7777777777777778,3,1,1.4003030303030304,0.2727272727272727,1.783787878787879,0.2878787878787879,2.0029545454545454,0.06818181818181818,2.154848484848485,0.12121212121212122,2.6616666666666666,0.03787878787878788,0.3,0.5,0.0,0.0,0.0,1.005911090378238,1,1,41,1,128163,1,0
200000144,728,129,18,0.13953488372093023,79.22,5.0,3.3365869537597845,0.6666666666666666,3,2,1.4034108527131783,0.29457364341085274,1.7834883720930232,0.27906976744186046,2.01031007751938,0.023255813953488372,2.1537984496124034,0.12403100775193798,2.6605426356589144,0.023255813953488372,0.0,0.3076923076923077,0.0,0.0,0.0,1.0013977804464962,0,0,64,2,122094,1,0
200000145,724,111,21,0.1891891891891892,109.33,7.0,2.850003292215296,0.6190476190476191,1,2,1.3892792792792794,0.40540540540540543,1.7674774774774775,0.3333333333333333,2.003423423423423,0.06306306306306306,2.156936936936937,0.10810810810810811,2.646846846846847,0.04504504504504504,0.0,0.3333333333333333,0.0,0.0,0.0,0.9924079408816021,0,0,26,0,122693,1,0
200000146,723,118,20,0.1694915254237288,95.14,6.0,2.8636105272870807,0.95,4,2,1.3867796610169494,0.3559322033898305,1.7800847457627118,0.3050847457627119,2.0050847457627117,0.0423728813559322,2.154915254237288,0.11864406779661017,2.6527118644067795,0.03389830508474576,0.0,0.42857142857142855,0.0,0.0,0.25,0.9994867033091424,0,1,27,1,94947,1,0
200000147,725,121,41,0.33884297520661155,480.31,6.0,3.334219069995655,0.7560975609756098,4,2,1.377603305785124,0.3884297520661157,1.7794214876033059,0.2727272727272727,2.0070247933884295,0.05785123966942149,2.1677685950413226,0.14049586776859505,2.6645454545454546,0.04132231404958678,1.0,0.34615384615384615,0.0,0.15384615384615385,0.0,0.9991142953590347,1,0,25,1,104696,1,1
200000148,729,125,31,0.248,156.70999999999998,6.0,3.156415004074064,0.6451612903225806,3,2,1.3828,0.32,1.7838399999999999,0.28,2.004,0.048,2.15144,0.104,2.6560799999999998,0.032,0.4,0.4666666666666667,0.09090909090909091,0.0,0.0,1.0015952134161186,0,0,41,1,120387,1,1
200000149,727,106,30,0.2830188679245283,134.63,7.0,3.2466381597984313,0.9333333333333333,4,2,1.3842452830188678,0.3867924528301887,1.7793396226415092,0.33962264150943394,2.0086792452830187,0.02830188679245283,2.166698113207547,0.10377358490566038,2.6567924528301887,0.04716981132075472,0.0,0.6086956521739131,0.0,0.0,0.25,0.9990683296032035,0,0,40,1,167019,1,1
